	id	pSentiment
7163	"1486_4"	0
7164	"11804_10"	1
7165	"7122_8"	1
7166	"3663_4"	0
7167	"6631_3"	0
7168	"2168_1"	0
7169	"5715_2"	0
7170	"6934_9"	1
7171	"4320_8"	1
7172	"1344_1"	0
7173	"7077_2"	0
7174	"2511_10"	1
7175	"1857_10"	1
7176	"338_4"	0
7177	"9050_1"	0
7178	"1095_9"	1
7179	"2737_1"	0
7180	"4161_8"	1
7181	"9594_1"	0
7182	"9899_4"	0
7183	"4146_1"	0
7184	"12268_7"	1
7185	"6021_7"	1
7186	"10659_8"	1
7187	"4514_10"	1
7188	"8794_9"	1
7189	"6806_1"	0
7190	"749_1"	0
7191	"8046_9"	1
7192	"7027_7"	1
7193	"3446_7"	1
7194	"7365_4"	0
7195	"3372_9"	1
7196	"5688_8"	1
7197	"3702_1"	0
7198	"7412_3"	0
7199	"3579_1"	0
7200	"1752_8"	1
7201	"378_4"	0
7202	"6978_8"	1
7203	"10070_9"	1
7204	"3299_1"	0
7205	"4835_1"	0
7206	"10083_7"	1
7207	"4263_4"	0
7208	"1009_4"	0
7209	"2500_9"	1
7210	"2675_9"	1
7211	"1275_2"	0
7212	"11189_8"	1
7213	"5802_3"	0
7214	"3164_3"	0
7215	"10332_8"	1
7216	"11782_1"	0
7217	"3442_10"	1
7218	"4312_4"	0
7219	"10667_3"	0
7220	"6400_9"	1
7221	"9047_10"	1
7222	"3757_7"	1
7223	"4420_8"	1
7224	"1289_2"	0
7225	"6765_1"	0
7226	"3540_8"	1
7227	"48_7"	1
7228	"631_10"	1
7229	"10821_1"	0
7230	"3184_2"	0
7231	"5420_4"	0
7232	"4779_10"	1
7233	"5221_1"	0
7234	"145_10"	1
7235	"579_1"	0
7236	"1509_10"	1
7237	"1789_7"	1
7238	"6273_1"	0
7239	"8155_7"	1
7240	"3497_3"	0
7241	"4472_1"	0
7242	"1873_3"	0
7243	"11402_10"	1
7244	"9921_8"	1
7245	"1604_9"	1
7246	"10946_7"	1
7247	"8936_1"	0
7248	"10179_1"	0
7249	"11265_10"	1
7250	"5128_9"	1
7251	"8965_1"	0
7252	"3171_9"	1
7253	"8410_10"	1
7254	"10896_8"	1
7255	"8745_7"	1
7256	"9639_4"	0
7257	"6796_8"	1
7258	"467_7"	1
7259	"8837_8"	1
7260	"11603_1"	0
7261	"4650_7"	1
7262	"8393_2"	0
7263	"1188_4"	0
7264	"1172_8"	1
7265	"7506_7"	1
7266	"11230_10"	1
7267	"8240_1"	0
7268	"3737_9"	1
7269	"9905_2"	0
7270	"228_1"	0
7271	"419_7"	1
7272	"5820_1"	0
7273	"12462_2"	0
7274	"2084_1"	0
7275	"2665_10"	1
7276	"8752_9"	1
7277	"1609_9"	1
7278	"3236_4"	0
7279	"12333_1"	0
7280	"11839_4"	0
7281	"12025_7"	1
7282	"2941_10"	1
7283	"735_1"	0
7284	"8276_2"	0
7285	"7451_3"	0
7286	"7694_10"	1
7287	"6611_4"	0
7288	"5637_2"	0
7289	"1318_8"	1
7290	"10594_1"	0
7291	"6274_2"	0
7292	"9482_7"	1
7293	"1676_9"	1
7294	"4566_9"	1
7295	"12459_10"	1
7296	"11533_2"	0
7297	"132_3"	0
7298	"1009_8"	1
7299	"6708_3"	0
7300	"7184_4"	0
7301	"2942_10"	1
7302	"5417_10"	1
7303	"2650_3"	0
7304	"11649_1"	0
7305	"11128_10"	1
7306	"6825_10"	1
7307	"4826_7"	1
7308	"11685_2"	0
7309	"10556_1"	0
7310	"743_1"	0
7311	"5144_10"	1
7312	"6933_1"	0
7313	"426_7"	1
7314	"11167_1"	0
7315	"9240_4"	0
7316	"12231_3"	0
7317	"12177_7"	1
7318	"11972_1"	0
7319	"5100_10"	1
7320	"10065_2"	0
7321	"10525_4"	0
7322	"483_8"	1
7323	"10767_1"	0
7324	"3824_9"	1
7325	"2648_4"	0
7326	"5932_10"	1
7327	"11386_4"	0
7328	"108_10"	1
7329	"10629_2"	0
7330	"9888_4"	0
7331	"5247_10"	1
7332	"1712_1"	0
7333	"7198_1"	0
7334	"940_10"	1
7335	"8512_7"	1
7336	"5088_1"	0
7337	"5408_7"	1
7338	"2437_10"	1
7339	"6763_1"	0
7340	"12498_2"	0
7341	"7758_7"	1
7342	"1004_4"	0
7343	"11515_10"	1
7344	"4332_1"	0
7345	"3480_1"	0
7346	"3589_4"	0
7347	"7968_10"	1
7348	"4843_3"	0
7349	"10224_10"	1
7350	"2746_4"	0
7351	"8842_4"	0
7352	"5326_2"	0
7353	"8829_9"	1
7354	"2515_10"	1
7355	"8461_1"	0
7356	"4063_8"	1
7357	"6399_1"	0
7358	"12191_7"	1
7359	"6869_8"	1
7360	"7276_8"	1
7361	"2243_7"	1
7362	"9990_1"	0
7363	"1136_3"	0
7364	"8997_1"	0
7365	"5650_2"	0
7366	"5971_7"	1
7367	"10544_8"	1
7368	"6236_1"	0
7369	"4015_7"	1
7370	"1279_3"	0
7371	"3916_8"	1
7372	"9434_2"	0
7373	"3234_4"	0
7374	"7641_10"	1
7375	"11384_2"	0
7376	"1615_2"	0
7377	"11176_1"	0
7378	"11934_8"	1
7379	"5102_3"	0
7380	"6145_4"	0
7381	"4817_10"	1
7382	"4205_8"	1
7383	"10204_8"	1
7384	"12289_9"	1
7385	"9427_1"	0
7386	"1610_10"	1
7387	"9479_10"	1
7388	"3020_3"	0
7389	"2020_2"	0
7390	"1482_1"	0
7391	"8993_2"	0
7392	"7098_9"	1
7393	"9140_10"	1
7394	"10415_2"	0
7395	"5080_2"	0
7396	"5051_7"	1
7397	"919_1"	0
7398	"646_9"	1
7399	"10935_7"	1
7400	"6510_7"	1
7401	"10639_1"	0
7402	"3860_10"	1
7403	"664_2"	0
7404	"7901_3"	0
7405	"10090_1"	0
7406	"1505_9"	1
7407	"1221_7"	1
7408	"1705_1"	0
7409	"11161_4"	0
7410	"12217_4"	0
7411	"10267_1"	0
7412	"10653_10"	1
7413	"9161_10"	1
7414	"4827_9"	1
7415	"841_10"	1
7416	"2726_3"	0
7417	"11077_2"	0
7418	"743_7"	1
7419	"5606_8"	1
7420	"1023_3"	0
7421	"2287_4"	0
7422	"2762_9"	1
7423	"7011_7"	1
7424	"8896_10"	1
7425	"4978_2"	0
7426	"3607_8"	1
7427	"12114_7"	1
7428	"2308_10"	1
7429	"9484_10"	1
7430	"763_1"	0
7431	"2868_1"	0
7432	"11826_10"	1
7433	"8181_1"	0
7434	"10600_9"	1
7435	"1784_1"	0
7436	"2197_4"	0
7437	"11346_10"	1
7438	"11803_3"	0
7439	"10243_10"	1
7440	"4045_10"	1
7441	"7227_7"	1
7442	"7687_8"	1
7443	"2463_10"	1
7444	"559_8"	1
7445	"10230_9"	1
7446	"3838_3"	0
7447	"11670_1"	0
7448	"12046_10"	1
7449	"6053_1"	0
7450	"1584_1"	0
7451	"6402_1"	0
7452	"8984_10"	1
7453	"1820_4"	0
7454	"1005_10"	1
7455	"6239_1"	0
7456	"6630_10"	1
7457	"7175_4"	0
7458	"10697_4"	0
7459	"2459_8"	1
7460	"4356_4"	0
7461	"6539_9"	1
7462	"3320_8"	1
7463	"2847_2"	0
7464	"10286_9"	1
7465	"11323_1"	0
7466	"7464_10"	1
7467	"4188_4"	0
7468	"11397_1"	0
7469	"12214_10"	1
7470	"3268_8"	1
7471	"3433_3"	0
7472	"12078_8"	1
7473	"1680_4"	0
7474	"11116_10"	1
7475	"8937_1"	0
7476	"10946_1"	0
7477	"9570_2"	0
7478	"1780_1"	0
7479	"5890_4"	0
7480	"5800_10"	1
7481	"5170_9"	1
7482	"2813_1"	0
7483	"13_2"	0
7484	"810_10"	1
7485	"12103_3"	0
7486	"8754_1"	0
7487	"9961_9"	1
7488	"1299_10"	1
7489	"1700_8"	1
7490	"5653_10"	1
7491	"485_3"	0
7492	"10032_10"	1
7493	"12191_4"	0
7494	"6238_1"	0
7495	"9234_8"	1
7496	"1785_9"	1
7497	"12174_4"	0
7498	"1864_10"	1
7499	"9429_9"	1
7500	"2036_7"	1
7501	"3609_8"	1
7502	"11696_4"	0
7503	"5918_1"	0
7504	"5942_4"	0
7505	"1781_4"	0
7506	"1320_10"	1
7507	"5002_8"	1
7508	"3273_3"	0
7509	"4747_8"	1
7510	"10162_9"	1
7511	"10456_10"	1
7512	"9441_9"	1
7513	"3006_9"	1
7514	"3813_7"	1
7515	"2255_8"	1
7516	"8667_7"	1
7517	"7887_1"	0
7518	"3426_3"	0
7519	"5003_10"	1
7520	"7543_1"	0
7521	"10444_9"	1
7522	"10791_2"	0
7523	"8770_2"	0
7524	"8574_9"	1
7525	"5026_3"	0
7526	"9996_4"	0
7527	"5358_1"	0
7528	"6522_1"	0
7529	"4026_1"	0
7530	"703_10"	1
7531	"9201_4"	0
7532	"5025_10"	1
7533	"1044_4"	0
7534	"11151_3"	0
7535	"11003_10"	1
7536	"8232_1"	0
7537	"4336_4"	0
7538	"6946_10"	1
7539	"8562_10"	1
7540	"1582_1"	0
7541	"11394_10"	1
7542	"7762_4"	0
7543	"1064_2"	0
7544	"10355_9"	1
7545	"10627_10"	1
7546	"9756_4"	0
7547	"11253_9"	1
7548	"8693_4"	0
7549	"4598_4"	0
7550	"7366_3"	0
7551	"7895_10"	1
7552	"6057_1"	0
7553	"5345_4"	0
7554	"11786_4"	0
7555	"11970_4"	0
7556	"2762_1"	0
7557	"12417_1"	0
7558	"2846_3"	0
7559	"7548_1"	0
7560	"2478_1"	0
7561	"2049_1"	0
7562	"6155_7"	1
7563	"5624_7"	1
7564	"12052_1"	0
7565	"3926_7"	1
7566	"2454_4"	0
7567	"3336_1"	0
7568	"4714_1"	0
7569	"11580_2"	0
7570	"999_3"	0
7571	"8253_10"	1
7572	"3650_10"	1
7573	"11248_2"	0
7574	"566_3"	0
7575	"5395_10"	1
7576	"11839_9"	1
7577	"5589_2"	0
7578	"3380_7"	1
7579	"6447_8"	1
7580	"11100_10"	1
7581	"5053_8"	1
7582	"4369_9"	1
7583	"11808_4"	0
7584	"3704_3"	0
7585	"10901_10"	1
7586	"11582_1"	0
7587	"3506_10"	1
7588	"8649_9"	1
7589	"2271_1"	0
7590	"12194_10"	1
7591	"6913_9"	1
7592	"1237_1"	0
7593	"12327_9"	1
7594	"866_2"	0
7595	"1012_2"	0
7596	"10173_8"	1
7597	"9893_7"	1
7598	"9345_9"	1
7599	"2590_7"	1
7600	"11151_8"	1
7601	"5947_1"	0
7602	"10082_4"	0
7603	"2069_1"	0
7604	"11850_3"	0
7605	"2178_9"	1
7606	"3424_1"	0
7607	"2270_9"	1
7608	"6085_3"	0
7609	"6108_2"	0
7610	"12394_4"	0
7611	"2815_10"	1
7612	"12368_8"	1
7613	"12424_9"	1
7614	"9289_3"	0
7615	"8158_10"	1
7616	"8089_4"	0
7617	"2472_10"	1
7618	"3754_3"	0
7619	"5378_3"	0
7620	"2819_3"	0
7621	"3644_8"	1
7622	"5335_10"	1
7623	"2815_2"	0
7624	"7554_3"	0
7625	"2480_8"	1
7626	"7724_10"	1
7627	"8895_3"	0
7628	"6542_1"	0
7629	"10473_10"	1
7630	"4702_8"	1
7631	"11038_10"	1
7632	"11597_4"	0
7633	"8228_8"	1
7634	"11678_4"	0
7635	"3996_9"	1
7636	"5241_3"	0
7637	"6782_4"	0
7638	"12218_7"	1
7639	"7784_1"	0
7640	"11383_2"	0
7641	"3997_10"	1
7642	"4293_8"	1
7643	"12369_7"	1
7644	"106_10"	1
7645	"5595_7"	1
7646	"2737_9"	1
7647	"5061_4"	0
7648	"7926_10"	1
7649	"3937_3"	0
7650	"4809_10"	1
7651	"3656_4"	0
7652	"5626_1"	0
7653	"10564_4"	0
7654	"8640_4"	0
7655	"7041_1"	0
7656	"2867_10"	1
7657	"4007_9"	1
7658	"1606_7"	1
7659	"9582_4"	0
7660	"2078_9"	1
7661	"2075_8"	1
7662	"2049_7"	1
7663	"11764_10"	1
7664	"11345_7"	1
7665	"9336_9"	1
7666	"11343_8"	1
7667	"987_4"	0
7668	"6345_1"	0
7669	"2665_1"	0
7670	"6950_1"	0
7671	"5740_10"	1
7672	"1083_1"	0
7673	"3282_8"	1
7674	"6735_9"	1
7675	"2968_10"	1
7676	"10134_7"	1
7677	"9477_9"	1
7678	"9617_2"	0
7679	"3018_2"	0
7680	"11580_10"	1
7681	"4100_10"	1
7682	"3484_10"	1
7683	"1952_3"	0
7684	"5302_4"	0
7685	"10953_10"	1
7686	"3931_7"	1
7687	"10486_7"	1
7688	"3565_2"	0
7689	"5427_10"	1
7690	"490_9"	1
7691	"10513_7"	1
7692	"12128_8"	1
7693	"7184_7"	1
7694	"3775_7"	1
7695	"4200_9"	1
7696	"12207_8"	1
7697	"4947_2"	0
7698	"11227_9"	1
7699	"7449_10"	1
7700	"3631_3"	0
7701	"7952_8"	1
7702	"9262_8"	1
7703	"1719_7"	1
7704	"11269_8"	1
7705	"2436_10"	1
7706	"5266_10"	1
7707	"821_10"	1
7708	"2071_9"	1
7709	"5141_4"	0
7710	"10408_1"	0
7711	"7256_9"	1
7712	"7140_1"	0
7713	"4575_8"	1
7714	"6010_8"	1
7715	"5639_1"	0
7716	"7688_10"	1
7717	"3463_1"	0
7718	"177_1"	0
7719	"547_10"	1
7720	"3537_10"	1
7721	"6990_8"	1
7722	"4119_8"	1
7723	"10217_9"	1
7724	"4777_10"	1
7725	"5580_7"	1
7726	"597_3"	0
7727	"2449_7"	1
7728	"9896_8"	1
7729	"6678_2"	0
7730	"6690_10"	1
7731	"12125_8"	1
7732	"3774_3"	0
7733	"4814_3"	0
7734	"11309_9"	1
7735	"4382_3"	0
7736	"10000_4"	0
7737	"12419_10"	1
7738	"7725_2"	0
7739	"4343_9"	1
7740	"8080_8"	1
7741	"9605_3"	0
7742	"5428_10"	1
7743	"9684_1"	0
7744	"7603_10"	1
7745	"8565_7"	1
7746	"4637_8"	1
7747	"1081_4"	0
7748	"5139_9"	1
7749	"1583_1"	0
7750	"988_8"	1
7751	"5808_4"	0
7752	"11441_10"	1
7753	"3507_1"	0
7754	"7379_9"	1
7755	"9007_10"	1
7756	"10755_10"	1
7757	"1015_2"	0
7758	"11761_10"	1
7759	"1316_1"	0
7760	"8400_7"	1
7761	"8113_8"	1
7762	"6062_10"	1
7763	"9005_4"	0
7764	"11383_7"	1
7765	"5551_1"	0
7766	"5728_10"	1
7767	"12344_3"	0
7768	"3514_7"	1
7769	"7789_10"	1
7770	"11173_7"	1
7771	"140_2"	0
7772	"1858_10"	1
7773	"6596_8"	1
7774	"6182_1"	0
7775	"9748_10"	1
7776	"6919_9"	1
7777	"8195_10"	1
7778	"7910_2"	0
7779	"4177_9"	1
7780	"4769_2"	0
7781	"1322_8"	1
7782	"7510_8"	1
7783	"10082_10"	1
7784	"7420_2"	0
7785	"6767_4"	0
7786	"10686_8"	1
7787	"5526_10"	1
7788	"3918_3"	0
7789	"5212_7"	1
7790	"8297_10"	1
7791	"2898_9"	1
7792	"6417_7"	1
7793	"10920_10"	1
7794	"3313_10"	1
7795	"12308_10"	1
7796	"10148_10"	1
7797	"1619_1"	0
7798	"11896_9"	1
7799	"3603_7"	1
7800	"2087_10"	1
7801	"1246_8"	1
7802	"7502_2"	0
7803	"6968_7"	1
7804	"9036_3"	0
7805	"4035_1"	0
7806	"1257_10"	1
7807	"6146_4"	0
7808	"7528_10"	1
7809	"296_10"	1
7810	"3797_2"	0
7811	"3985_8"	1
7812	"10615_8"	1
7813	"9737_9"	1
7814	"10875_8"	1
7815	"4960_9"	1
7816	"11798_10"	1
7817	"3806_8"	1
7818	"1948_1"	0
7819	"10182_8"	1
7820	"9178_10"	1
7821	"814_10"	1
7822	"10707_8"	1
7823	"989_9"	1
7824	"4433_3"	0
7825	"7765_7"	1
7826	"196_9"	1
7827	"7226_3"	0
7828	"2298_1"	0
7829	"3094_2"	0
7830	"6106_1"	0
7831	"8409_8"	1
7832	"6856_3"	0
7833	"10349_10"	1
7834	"2510_10"	1
7835	"4449_8"	1
7836	"12151_10"	1
7837	"11192_10"	1
7838	"10111_7"	1
7839	"11119_2"	0
7840	"11875_7"	1
7841	"11102_10"	1
7842	"7848_4"	0
7843	"4278_1"	0
7844	"11413_1"	0
7845	"3581_2"	0
7846	"9813_1"	0
7847	"714_10"	1
7848	"12028_10"	1
7849	"5188_8"	1
7850	"1105_2"	0
7851	"3638_1"	0
7852	"295_10"	1
7853	"9834_10"	1
7854	"10270_9"	1
7855	"5295_1"	0
7856	"5806_7"	1
7857	"10553_1"	0
7858	"8045_8"	1
7859	"4474_1"	0
7860	"12028_2"	0
7861	"11841_1"	0
7862	"2567_9"	1
7863	"7231_1"	0
7864	"9742_10"	1
7865	"9016_10"	1
7866	"2472_1"	0
7867	"5193_3"	0
7868	"4258_9"	1
7869	"6158_4"	0
7870	"9647_2"	0
7871	"7777_1"	0
7872	"8696_10"	1
7873	"1268_2"	0
7874	"7114_9"	1
7875	"416_4"	0
7876	"2551_9"	1
7877	"4590_1"	0
7878	"10803_8"	1
7879	"8809_1"	0
7880	"9382_1"	0
7881	"9835_3"	0
7882	"3207_1"	0
7883	"2682_3"	0
7884	"84_10"	1
7885	"3132_9"	1
7886	"956_1"	0
7887	"8720_3"	0
7888	"7595_1"	0
7889	"279_9"	1
7890	"924_7"	1
7891	"12007_2"	0
7892	"1133_10"	1
7893	"2707_10"	1
7894	"8494_2"	0
7895	"696_10"	1
7896	"10669_10"	1
7897	"4142_10"	1
7898	"3020_9"	1
7899	"3800_1"	0
7900	"4963_4"	0
7901	"7950_3"	0
7902	"1568_1"	0
7903	"7491_1"	0
7904	"7409_10"	1
7905	"7813_1"	0
7906	"3175_4"	0
7907	"10374_1"	0
7908	"7860_4"	0
7909	"8641_3"	0
7910	"4360_1"	0
7911	"11835_8"	1
7912	"3191_8"	1
7913	"8193_10"	1
7914	"1808_7"	1
7915	"10180_1"	0
7916	"10387_7"	1
7917	"9871_7"	1
7918	"2438_2"	0
7919	"4393_2"	0
7920	"6349_10"	1
7921	"6350_8"	1
7922	"7097_9"	1
7923	"905_1"	0
7924	"1349_8"	1
7925	"7317_2"	0
7926	"3767_9"	1
7927	"9696_8"	1
7928	"10582_3"	0
7929	"1187_3"	0
7930	"9792_2"	0
7931	"3424_10"	1
7932	"6625_1"	0
7933	"4717_8"	1
7934	"2126_1"	0
7935	"8489_9"	1
7936	"10582_10"	1
7937	"8231_2"	0
7938	"3814_1"	0
7939	"2825_9"	1
7940	"11842_10"	1
7941	"6030_10"	1
7942	"6151_7"	1
7943	"10185_10"	1
7944	"1416_1"	0
7945	"5402_9"	1
7946	"1727_3"	0
7947	"3260_3"	0
7948	"8065_9"	1
7949	"1511_8"	1
7950	"649_10"	1
7951	"5201_10"	1
7952	"6775_8"	1
7953	"8365_8"	1
7954	"1162_9"	1
7955	"12153_3"	0
7956	"1836_7"	1
7957	"4866_7"	1
7958	"11644_10"	1
7959	"8976_7"	1
7960	"8743_4"	0
7961	"385_10"	1
7962	"2386_2"	0
7963	"11092_4"	0
7964	"11143_10"	1
7965	"12111_7"	1
7966	"3909_10"	1
7967	"895_10"	1
7968	"4094_9"	1
7969	"5906_1"	0
7970	"5939_7"	1
7971	"9281_1"	0
7972	"12172_7"	1
7973	"8025_3"	0
7974	"10640_3"	0
7975	"3896_1"	0
7976	"5482_10"	1
7977	"3051_9"	1
7978	"2645_8"	1
7979	"2297_4"	0
7980	"248_10"	1
7981	"591_10"	1
7982	"8764_8"	1
7983	"12173_8"	1
7984	"9953_10"	1
7985	"2539_1"	0
7986	"6880_7"	1
7987	"7669_1"	0
7988	"4319_9"	1
7989	"7761_10"	1
7990	"3965_8"	1
7991	"8202_4"	0
7992	"2247_2"	0
7993	"3093_2"	0
7994	"4807_4"	0
7995	"1171_10"	1
7996	"7220_2"	0
7997	"8890_10"	1
7998	"8451_4"	0
7999	"3349_8"	1
8000	"7382_8"	1
8001	"1302_10"	1
8002	"6375_3"	0
8003	"5597_3"	0
8004	"6600_9"	1
8005	"8233_1"	0
8006	"7022_1"	0
8007	"5002_1"	0
8008	"9749_9"	1
8009	"11046_1"	0
8010	"9252_3"	0
8011	"7702_10"	1
8012	"550_10"	1
8013	"1775_4"	0
8014	"8222_1"	0
8015	"10125_8"	1
8016	"2358_3"	0
8017	"6491_1"	0
8018	"8783_9"	1
8019	"289_10"	1
8020	"8265_4"	0
8021	"1068_10"	1
8022	"8913_2"	0
8023	"5329_1"	0
8024	"3681_1"	0
8025	"733_4"	0
8026	"1845_7"	1
8027	"7141_3"	0
8028	"12142_1"	0
8029	"12257_3"	0
8030	"207_8"	1
8031	"3235_9"	1
8032	"3457_4"	0
8033	"2400_3"	0
8034	"6593_7"	1
8035	"10626_7"	1
8036	"5148_7"	1
8037	"7015_4"	0
8038	"9385_2"	0
8039	"5304_2"	0
8040	"11703_9"	1
8041	"976_3"	0
8042	"558_3"	0
8043	"10610_1"	0
8044	"10539_10"	1
8045	"9527_3"	0
8046	"1128_1"	0
8047	"7911_10"	1
8048	"9734_7"	1
8049	"8810_1"	0
8050	"12382_1"	0
8051	"10259_8"	1
8052	"9155_10"	1
8053	"12275_2"	0
8054	"6620_1"	0
8055	"10948_1"	0
8056	"5605_1"	0
8057	"12497_4"	0
8058	"1774_10"	1
8059	"9925_7"	1
8060	"9952_3"	0
8061	"2989_3"	0
8062	"12067_9"	1
8063	"10373_3"	0
8064	"750_8"	1
8065	"5253_3"	0
8066	"1202_9"	1
8067	"6665_3"	0
8068	"11376_10"	1
8069	"5846_3"	0
8070	"6573_3"	0
8071	"6410_1"	0
8072	"3575_1"	0
8073	"3769_7"	1
8074	"9422_1"	0
8075	"5063_7"	1
8076	"6980_9"	1
8077	"5517_9"	1
8078	"12198_10"	1
8079	"1995_9"	1
8080	"8499_2"	0
8081	"4363_1"	0
8082	"5020_3"	0
8083	"797_8"	1
8084	"10462_7"	1
8085	"11049_1"	0
8086	"1596_4"	0
8087	"4989_3"	0
8088	"7339_10"	1
8089	"12180_3"	0
8090	"3050_1"	0
8091	"6924_7"	1
8092	"7660_10"	1
8093	"8061_10"	1
8094	"9668_9"	1
8095	"6476_10"	1
8096	"10520_2"	0
8097	"6893_10"	1
8098	"859_9"	1
8099	"8638_1"	0
8100	"11684_8"	1
8101	"11620_4"	0
8102	"10360_3"	0
8103	"1679_9"	1
8104	"6370_1"	0
8105	"10248_1"	0
8106	"2067_9"	1
8107	"9497_8"	1
8108	"5535_2"	0
8109	"7620_1"	0
8110	"5176_10"	1
8111	"8830_3"	0
8112	"10773_9"	1
8113	"792_1"	0
8114	"10776_8"	1
8115	"11070_1"	0
8116	"3117_2"	0
8117	"11495_2"	0
8118	"10262_1"	0
8119	"12080_3"	0
8120	"4098_10"	1
8121	"10890_2"	0
8122	"8396_8"	1
8123	"5152_1"	0
8124	"8837_1"	0
8125	"9661_4"	0
8126	"389_10"	1
8127	"2824_8"	1
8128	"6865_7"	1
8129	"1621_4"	0
8130	"9233_4"	0
8131	"10249_1"	0
8132	"11170_10"	1
8133	"9137_10"	1
8134	"9516_4"	0
8135	"8589_7"	1
8136	"5226_2"	0
8137	"7417_10"	1
8138	"9961_4"	0
8139	"9642_10"	1
8140	"5951_10"	1
8141	"11879_1"	0
8142	"8818_10"	1
8143	"2531_7"	1
8144	"6157_10"	1
8145	"11621_9"	1
8146	"7714_1"	0
8147	"3884_1"	0
8148	"10292_7"	1
8149	"5588_10"	1
8150	"12489_10"	1
8151	"5826_1"	0
8152	"1406_4"	0
8153	"3350_7"	1
8154	"489_4"	0
8155	"496_1"	0
8156	"10396_8"	1
8157	"9529_2"	0
8158	"1821_4"	0
8159	"610_1"	0
8160	"7275_1"	0
8161	"4647_1"	0
8162	"3561_9"	1
8163	"8916_8"	1
8164	"4047_1"	0
8165	"3049_2"	0
8166	"6372_7"	1
8167	"10736_1"	0
8168	"2845_8"	1
8169	"104_10"	1
8170	"12409_1"	0
8171	"6439_10"	1
8172	"9027_2"	0
8173	"5243_4"	0
8174	"5070_1"	0
8175	"11766_8"	1
8176	"5105_8"	1
8177	"9008_10"	1
8178	"6414_8"	1
8179	"127_4"	0
8180	"2491_8"	1
8181	"7805_10"	1
8182	"12409_7"	1
8183	"10452_10"	1
8184	"12453_1"	0
8185	"4413_1"	0
8186	"9108_10"	1
8187	"2988_7"	1
8188	"2708_7"	1
8189	"853_9"	1
8190	"9834_3"	0
8191	"2161_4"	0
8192	"1168_4"	0
8193	"10438_9"	1
8194	"11488_3"	0
8195	"5244_7"	1
8196	"6356_8"	1
8197	"11842_4"	0
8198	"4836_8"	1
8199	"4359_10"	1
8200	"6155_4"	0
8201	"3825_3"	0
8202	"6346_2"	0
8203	"3788_3"	0
8204	"3294_9"	1
8205	"2051_8"	1
8206	"9673_1"	0
8207	"1207_4"	0
8208	"5362_8"	1
8209	"11952_1"	0
8210	"295_3"	0
8211	"1514_1"	0
8212	"8076_1"	0
8213	"4725_9"	1
8214	"8506_1"	0
8215	"7248_2"	0
8216	"6745_8"	1
8217	"5267_7"	1
8218	"6824_10"	1
8219	"4323_4"	0
8220	"1936_10"	1
8221	"2434_4"	0
8222	"8689_7"	1
8223	"10123_3"	0
8224	"4500_4"	0
8225	"5187_7"	1
8226	"10744_3"	0
8227	"4497_7"	1
8228	"1198_4"	0
8229	"5077_1"	0
8230	"3067_9"	1
8231	"1940_3"	0
8232	"11022_4"	0
8233	"11201_7"	1
8234	"1859_8"	1
8235	"9376_1"	0
8236	"2017_10"	1
8237	"7251_1"	0
8238	"11985_3"	0
8239	"1827_10"	1
8240	"1691_8"	1
8241	"4399_9"	1
8242	"807_2"	0
8243	"2244_1"	0
8244	"11164_8"	1
8245	"1961_4"	0
8246	"5727_1"	0
8247	"9486_4"	0
8248	"1933_4"	0
8249	"5824_1"	0
8250	"9541_8"	1
8251	"10876_1"	0
8252	"1684_1"	0
8253	"367_2"	0
8254	"8351_4"	0
8255	"3312_8"	1
8256	"11816_8"	1
8257	"524_1"	0
8258	"2552_10"	1
8259	"1647_10"	1
8260	"1471_9"	1
8261	"9296_10"	1
8262	"10101_8"	1
8263	"9138_10"	1
8264	"12096_3"	0
8265	"9957_7"	1
8266	"11449_1"	0
8267	"7785_9"	1
8268	"11695_9"	1
8269	"4114_1"	0
8270	"8197_8"	1
8271	"4020_1"	0
8272	"10034_8"	1
8273	"9043_7"	1
8274	"8761_10"	1
8275	"2593_10"	1
8276	"2471_10"	1
8277	"10939_8"	1
8278	"10820_10"	1
8279	"5270_7"	1
8280	"416_8"	1
8281	"4218_8"	1
8282	"9342_8"	1
8283	"2548_7"	1
8284	"744_7"	1
8285	"9413_9"	1
8286	"6588_2"	0
8287	"8302_8"	1
8288	"3929_4"	0
8289	"7447_2"	0
8290	"6054_9"	1
8291	"2456_3"	0
8292	"2105_3"	0
8293	"5734_9"	1
8294	"4585_2"	0
8295	"7069_4"	0
8296	"1219_10"	1
8297	"11021_8"	1
8298	"10238_10"	1
8299	"5330_1"	0
8300	"11271_7"	1
8301	"10743_9"	1
8302	"6093_1"	0
8303	"11585_1"	0
8304	"10766_4"	0
8305	"6958_1"	0
8306	"4749_3"	0
8307	"9695_10"	1
8308	"7014_3"	0
8309	"10550_8"	1
8310	"2096_3"	0
8311	"2470_2"	0
8312	"9235_4"	0
8313	"4510_7"	1
8314	"7494_2"	0
8315	"3748_10"	1
8316	"11979_4"	0
8317	"10558_10"	1
8318	"2391_10"	1
8319	"1995_1"	0
8320	"4122_10"	1
8321	"8818_1"	0
8322	"1455_7"	1
8323	"8163_8"	1
8324	"1920_10"	1
8325	"2936_10"	1
8326	"8744_7"	1
8327	"10021_2"	0
8328	"8595_1"	0
8329	"10302_1"	0
8330	"1049_7"	1
8331	"699_8"	1
8332	"1424_3"	0
8333	"1850_1"	0
8334	"436_10"	1
